,CV Folds,Comparison,Scaler,Scoring Metric,Trees:11leaf10,Trees:11leaf13,Trees:11leaf16,Trees:11leaf19,Trees:11leaf22,Trees:11leaf25,Trees:11leaf28,Trees:13leaf10,Trees:13leaf13,Trees:13leaf16,Trees:13leaf19,Trees:13leaf22,Trees:13leaf25,Trees:13leaf28,Trees:1leaf10,Trees:1leaf13,Trees:1leaf16,Trees:1leaf19,Trees:1leaf22,Trees:1leaf25,Trees:1leaf28,Trees:3leaf10,Trees:3leaf13,Trees:3leaf16,Trees:3leaf19,Trees:3leaf22,Trees:3leaf25,Trees:3leaf28,Trees:5leaf10,Trees:5leaf13,Trees:5leaf16,Trees:5leaf19,Trees:5leaf22,Trees:5leaf25,Trees:5leaf28,Trees:7leaf10,Trees:7leaf13,Trees:7leaf16,Trees:7leaf19,Trees:7leaf22,Trees:7leaf25,Trees:7leaf28,Trees:9leaf10,Trees:9leaf13,Trees:9leaf16,Trees:9leaf19,Trees:9leaf22,Trees:9leaf25,Trees:9leaf28
22,5,CSVs/AvB.csv,MaxAbsScaler,accuracy,0.962339822,0.959200256,0.96233597,0.960372878,0.957630849,0.954492818,0.955280978,0.962340593,0.962335976,0.961550119,0.960765031,0.959199483,0.956842689,0.957630849,0.947836146,0.925874579,0.94352624,0.941561624,0.943525472,0.939992985,0.93294337,0.958818862,0.955673911,0.951746934,0.95488266,0.956071437,0.952147566,0.952934182,0.96391152,0.957241771,0.958805006,0.958026079,0.959597782,0.958020692,0.957632375,0.964302142,0.960378265,0.959593168,0.958806549,0.954890359,0.955670829,0.95685114,0.964300607,0.958808093,0.961554729,0.959986102,0.956457454,0.956066059,0.959593939
23,5,CSVs/AvB.csv,RobustScaler,accuracy,0.962339822,0.959200256,0.96233597,0.960372878,0.957630849,0.954492818,0.955280978,0.962340593,0.962335976,0.961550119,0.960765031,0.959199483,0.956842689,0.957630849,0.947836146,0.925874579,0.94352624,0.941561624,0.943525472,0.939992985,0.93294337,0.958818862,0.955673911,0.951746934,0.95488266,0.956071437,0.952147566,0.952934182,0.96391152,0.957241771,0.958805006,0.958026079,0.959597782,0.958020692,0.957632375,0.964302142,0.960378265,0.959593168,0.958806549,0.954890359,0.955670829,0.95685114,0.964300607,0.958808093,0.961554729,0.959986102,0.956457454,0.956066059,0.959593939
24,5,CSVs/AvB.csv,None,accuracy,0.962339822,0.959200256,0.96233597,0.960372878,0.957630849,0.954492818,0.955280978,0.962340593,0.962335976,0.961550119,0.960765031,0.959199483,0.956842689,0.957630849,0.947836146,0.925874579,0.94352624,0.941561624,0.943525472,0.939992985,0.93294337,0.958818862,0.955673911,0.951746934,0.95488266,0.956071437,0.952147566,0.952934182,0.96391152,0.957241771,0.958805006,0.958026079,0.959597782,0.958020692,0.957632375,0.964302142,0.960378265,0.959593168,0.958806549,0.954890359,0.955670829,0.95685114,0.964300607,0.958808093,0.961554729,0.959986102,0.956457454,0.956066059,0.959593939
25,5,CSVs/AvB.csv,MinMaxScaler,MCC,0.772827391,0.749138372,0.768784932,0.754913308,0.737140254,0.711744111,0.720494918,0.774280055,0.769323945,0.76170766,0.756545352,0.748018226,0.727315817,0.735360891,0.716998485,0.624705431,0.684541368,0.676219529,0.67974801,0.653044808,0.606753509,0.756847731,0.733616837,0.703904585,0.718211068,0.732293885,0.697851848,0.70633827,0.78475737,0.743494116,0.742606695,0.740303259,0.752625687,0.734407071,0.734059079,0.785717814,0.759633893,0.750677809,0.743547163,0.721065279,0.72187607,0.731638832,0.785624288,0.747307906,0.765385394,0.754818163,0.732127218,0.725204665,0.750133361
26,5,CSVs/AvB.csv,StandardScaler,MCC,0.772827391,0.749138372,0.768784932,0.754913308,0.737140254,0.711744111,0.720494918,0.774280055,0.769323945,0.76170766,0.756545352,0.748018226,0.727315817,0.735360891,0.716998485,0.624705431,0.684541368,0.676219529,0.67974801,0.653044808,0.606753509,0.756847731,0.733616837,0.703904585,0.718211068,0.732293885,0.697851848,0.70633827,0.78475737,0.743494116,0.742606695,0.740303259,0.752625687,0.734407071,0.734059079,0.785717814,0.759633893,0.750677809,0.743547163,0.721065279,0.72187607,0.731638832,0.785624288,0.747307906,0.765385394,0.754818163,0.732127218,0.725204665,0.750133361
27,5,CSVs/AvB.csv,MaxAbsScaler,MCC,0.772827391,0.749138372,0.768784932,0.754913308,0.737140254,0.711744111,0.720494918,0.774280055,0.769323945,0.76170766,0.756545352,0.748018226,0.727315817,0.735360891,0.716998485,0.624705431,0.684541368,0.676219529,0.67974801,0.653044808,0.606753509,0.756847731,0.733616837,0.703904585,0.718211068,0.732293885,0.697851848,0.70633827,0.78475737,0.743494116,0.742606695,0.740303259,0.752625687,0.734407071,0.734059079,0.785717814,0.759633893,0.750677809,0.743547163,0.721065279,0.72187607,0.731638832,0.785624288,0.747307906,0.765385394,0.754818163,0.732127218,0.725204665,0.750133361
28,5,CSVs/AvB.csv,RobustScaler,MCC,0.772827391,0.749138372,0.768784932,0.754913308,0.737140254,0.711744111,0.720494918,0.774280055,0.769323945,0.76170766,0.756545352,0.748018226,0.727315817,0.735360891,0.716998485,0.624705431,0.684541368,0.676219529,0.67974801,0.653044808,0.606753509,0.756847731,0.733616837,0.703904585,0.718211068,0.732293885,0.697851848,0.70633827,0.78475737,0.743494116,0.742606695,0.740303259,0.752625687,0.734407071,0.734059079,0.785717814,0.759633893,0.750677809,0.743547163,0.721065279,0.72187607,0.731638832,0.785624288,0.747307906,0.765385394,0.754818163,0.732127218,0.725204665,0.750133361
29,5,CSVs/AvB.csv,None,MCC,0.772827391,0.749138372,0.768784932,0.754913308,0.737140254,0.711744111,0.720494918,0.774280055,0.769323945,0.76170766,0.756545352,0.748018226,0.727315817,0.735360891,0.716998485,0.624705431,0.684541368,0.676219529,0.67974801,0.653044808,0.606753509,0.756847731,0.733616837,0.703904585,0.718211068,0.732293885,0.697851848,0.70633827,0.78475737,0.743494116,0.742606695,0.740303259,0.752625687,0.734407071,0.734059079,0.785717814,0.759633893,0.750677809,0.743547163,0.721065279,0.72187607,0.731638832,0.785624288,0.747307906,0.765385394,0.754818163,0.732127218,0.725204665,0.750133361
30,5,CSVs/AvC.csv,MinMaxScaler,f1,0.972641348,0.972034313,0.970997074,0.970968053,0.967355963,0.965285184,0.965863856,0.971587153,0.971564785,0.97169013,0.970985696,0.967151459,0.965045216,0.965828717,0.948462268,0.95068498,0.948435628,0.948037675,0.951728062,0.941370849,0.941325587,0.969114055,0.96802816,0.965828183,0.964043065,0.960747686,0.953989407,0.956428559,0.967127646,0.973124963,0.964370888,0.965842595,0.961042808,0.958067935,0.960598895,0.970899872,0.971599384,0.967156093,0.967614162,0.964699622,0.963461718,0.962253214,0.972552212,0.973139312,0.971927903,0.970770646,0.969949629,0.967082914,0.964701217
31,5,CSVs/AvC.csv,StandardScaler,f1,0.972641348,0.972034313,0.970997074,0.970968053,0.967355963,0.965514374,0.965863856,0.971587153,0.971796728,0.97169013,0.970985696,0.966918497,0.965045216,0.966254477,0.948462268,0.95068498,0.948435628,0.948037675,0.951728062,0.941370849,0.941325587,0.969114055,0.96802816,0.965828183,0.964043065,0.960966232,0.954207947,0.956428559,0.967127646,0.973124963,0.964370888,0.965842595,0.961042808,0.958515744,0.960598895,0.970899872,0.971599384,0.967156093,0.967614162,0.964699622,0.963693515,0.962253214,0.972552212,0.973139312,0.971927903,0.970770646,0.969949629,0.967082914,0.964701217
